game_id,tour,issue_type,endpoint,status,payload_size_or_count,local_state,notes
3a2c1979-2e00-4def-978c-6fa9ef0d2ea5,2,em_events_missing,https://sota.id/em/3a2c1979-2e00-4def-978c-6fa9ef0d2ea5-list.json,404,,local_events=0 score=2:0,SOTA list endpoint unavailable
671b25b7-9685-45ec-87be-da326a9971a9,2,em_events_missing,https://sota.id/em/671b25b7-9685-45ec-87be-da326a9971a9-list.json,404,,local_events=0 score=0:2,SOTA list endpoint unavailable
3f4bcb20-0ef1-479c-a93c-0102fdc6fe36,3,em_events_missing,https://sota.id/em/3f4bcb20-0ef1-479c-a93c-0102fdc6fe36-list.json,200,0,local_events=0 score=1:2,SOTA list endpoint returns empty array
62b944bc-8769-461a-adcc-4a7dc44deaa6,3,em_events_missing,https://sota.id/em/62b944bc-8769-461a-adcc-4a7dc44deaa6-list.json,200,0,local_events=0 score=2:2,SOTA list endpoint returns empty array
29b6546a-8ed4-4437-8ae9-3c1ceb030862,3,em_events_missing,https://sota.id/em/29b6546a-8ed4-4437-8ae9-3c1ceb030862-list.json,200,0,local_events=0 score=0:0,SOTA list endpoint returns empty array
f9759abe-594d-4ae3-9ade-bb7d85b351f3,3,em_events_missing,https://sota.id/em/f9759abe-594d-4ae3-9ade-bb7d85b351f3-list.json,200,0,local_events=0 score=0:4,SOTA list endpoint returns empty array
bb3b4e6b-b619-4293-8822-fc27cc4785c6,3,em_events_missing,https://sota.id/em/bb3b4e6b-b619-4293-8822-fc27cc4785c6-list.json,200,0,local_events=0 score=1:1,SOTA list endpoint returns empty array
efb67e56-90c0-4ce5-8825-f77c54e0d116,3,em_events_missing,https://sota.id/em/efb67e56-90c0-4ce5-8825-f77c54e0d116-list.json,200,0,local_events=0 score=1:1,SOTA list endpoint returns empty array
0404a0b7-5a26-4afd-acd4-22dec0975623,3,em_events_missing,https://sota.id/em/0404a0b7-5a26-4afd-acd4-22dec0975623-list.json,200,0,local_events=0 score=3:0,SOTA list endpoint returns empty array
d5a85641-450c-44a8-886d-63fca96014e9,1,em_team_missing_ids,https://sota.id/em/d5a85641-450c-44a8-886d-63fca96014e9-team-home.json | https://sota.id/em/d5a85641-450c-44a8-886d-63fca96014e9-team-away.json,200/200,home_ids=0/17;away_ids=0/17,starters=11-11,Both team payloads have no player id values
d5a85641-450c-44a8-886d-63fca96014e9,1,em_team_missing_amplua,https://sota.id/em/d5a85641-450c-44a8-886d-63fca96014e9-team-home.json | https://sota.id/em/d5a85641-450c-44a8-886d-63fca96014e9-team-away.json,200/200,home_amplua=0/17;away_amplua=0/17,starters=11-11,No amplua provided for either team payload
1d7fe887-a7ba-4646-8d56-30c791b81aa6,1,em_team_missing_ids,https://sota.id/em/1d7fe887-a7ba-4646-8d56-30c791b81aa6-team-home.json | https://sota.id/em/1d7fe887-a7ba-4646-8d56-30c791b81aa6-team-away.json,200/200,home_ids=0/17;away_ids=0/17,starters=11-11,Both team payloads have no player id values
1d7fe887-a7ba-4646-8d56-30c791b81aa6,1,em_team_missing_amplua,https://sota.id/em/1d7fe887-a7ba-4646-8d56-30c791b81aa6-team-home.json | https://sota.id/em/1d7fe887-a7ba-4646-8d56-30c791b81aa6-team-away.json,200/200,home_amplua=0/17;away_amplua=0/17,starters=11-11,No amplua provided for either team payload
bb3b4e6b-b619-4293-8822-fc27cc4785c6,3,em_team_missing_ids,https://sota.id/em/bb3b4e6b-b619-4293-8822-fc27cc4785c6-team-home.json | https://sota.id/em/bb3b4e6b-b619-4293-8822-fc27cc4785c6-team-away.json,200/200,home_ids=0/23;away_ids=0/21,starters=11-11,Both team payloads have no player id values
4b976eed-0203-42dc-8d3b-f93a24b421e8,4,em_team_missing_ids,https://sota.id/em/4b976eed-0203-42dc-8d3b-f93a24b421e8-team-home.json | https://sota.id/em/4b976eed-0203-42dc-8d3b-f93a24b421e8-team-away.json,200/200,home_ids=0/23;away_ids=0/21,starters=11-11,Both team payloads have no player id values
9caec4ab-b8c4-45e3-95d4-c146d9c3e90b,4,em_team_missing_ids,https://sota.id/em/9caec4ab-b8c4-45e3-95d4-c146d9c3e90b-team-home.json | https://sota.id/em/9caec4ab-b8c4-45e3-95d4-c146d9c3e90b-team-away.json,200/200,home_ids=0/23;away_ids=0/20,starters=11-11,Both team payloads have no player id values
9caec4ab-b8c4-45e3-95d4-c146d9c3e90b,4,em_team_missing_amplua,https://sota.id/em/9caec4ab-b8c4-45e3-95d4-c146d9c3e90b-team-home.json | https://sota.id/em/9caec4ab-b8c4-45e3-95d4-c146d9c3e90b-team-away.json,200/200,home_amplua=0/23;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
82c7521f-7938-48c8-851d-1ee751eb7c38,4,em_team_missing_ids,https://sota.id/em/82c7521f-7938-48c8-851d-1ee751eb7c38-team-home.json | https://sota.id/em/82c7521f-7938-48c8-851d-1ee751eb7c38-team-away.json,200/200,home_ids=0/23;away_ids=0/20,starters=11-11,Both team payloads have no player id values
82c7521f-7938-48c8-851d-1ee751eb7c38,4,em_team_missing_amplua,https://sota.id/em/82c7521f-7938-48c8-851d-1ee751eb7c38-team-home.json | https://sota.id/em/82c7521f-7938-48c8-851d-1ee751eb7c38-team-away.json,200/200,home_amplua=0/23;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
4db54d4e-c4a5-454f-8ce1-979299e494b7,4,em_team_missing_ids,https://sota.id/em/4db54d4e-c4a5-454f-8ce1-979299e494b7-team-home.json | https://sota.id/em/4db54d4e-c4a5-454f-8ce1-979299e494b7-team-away.json,200/200,home_ids=0/23;away_ids=0/19,starters=11-11,Both team payloads have no player id values
4db54d4e-c4a5-454f-8ce1-979299e494b7,4,em_team_missing_amplua,https://sota.id/em/4db54d4e-c4a5-454f-8ce1-979299e494b7-team-home.json | https://sota.id/em/4db54d4e-c4a5-454f-8ce1-979299e494b7-team-away.json,200/200,home_amplua=0/23;away_amplua=0/19,starters=11-11,No amplua provided for either team payload
e4f8018a-5ed6-48b8-93b8-d10e56d5774b,4,em_team_missing_ids,https://sota.id/em/e4f8018a-5ed6-48b8-93b8-d10e56d5774b-team-home.json | https://sota.id/em/e4f8018a-5ed6-48b8-93b8-d10e56d5774b-team-away.json,200/200,home_ids=0/22;away_ids=0/22,starters=11-11,Both team payloads have no player id values
e4f8018a-5ed6-48b8-93b8-d10e56d5774b,4,em_team_missing_amplua,https://sota.id/em/e4f8018a-5ed6-48b8-93b8-d10e56d5774b-team-home.json | https://sota.id/em/e4f8018a-5ed6-48b8-93b8-d10e56d5774b-team-away.json,200/200,home_amplua=0/22;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
3dc24dc4-6423-4fc9-b044-00a8b9380c33,4,em_team_missing_ids,https://sota.id/em/3dc24dc4-6423-4fc9-b044-00a8b9380c33-team-home.json | https://sota.id/em/3dc24dc4-6423-4fc9-b044-00a8b9380c33-team-away.json,200/200,home_ids=0/22;away_ids=0/21,starters=11-11,Both team payloads have no player id values
3dc24dc4-6423-4fc9-b044-00a8b9380c33,4,em_team_missing_amplua,https://sota.id/em/3dc24dc4-6423-4fc9-b044-00a8b9380c33-team-home.json | https://sota.id/em/3dc24dc4-6423-4fc9-b044-00a8b9380c33-team-away.json,200/200,home_amplua=0/22;away_amplua=0/21,starters=11-11,No amplua provided for either team payload
e28611d2-f6bf-4380-9e73-02a40bae9c41,4,em_team_missing_ids,https://sota.id/em/e28611d2-f6bf-4380-9e73-02a40bae9c41-team-home.json | https://sota.id/em/e28611d2-f6bf-4380-9e73-02a40bae9c41-team-away.json,200/200,home_ids=0/22;away_ids=0/21,starters=11-11,Both team payloads have no player id values
e28611d2-f6bf-4380-9e73-02a40bae9c41,4,em_team_missing_amplua,https://sota.id/em/e28611d2-f6bf-4380-9e73-02a40bae9c41-team-home.json | https://sota.id/em/e28611d2-f6bf-4380-9e73-02a40bae9c41-team-away.json,200/200,home_amplua=0/22;away_amplua=0/21,starters=11-11,No amplua provided for either team payload
94ecd37e-1d5c-4ef3-a6b3-f7b063438e29,5,em_team_missing_ids,https://sota.id/em/94ecd37e-1d5c-4ef3-a6b3-f7b063438e29-team-home.json | https://sota.id/em/94ecd37e-1d5c-4ef3-a6b3-f7b063438e29-team-away.json,200/200,home_ids=0/22;away_ids=0/20,starters=11-11,Both team payloads have no player id values
94ecd37e-1d5c-4ef3-a6b3-f7b063438e29,5,em_team_missing_amplua,https://sota.id/em/94ecd37e-1d5c-4ef3-a6b3-f7b063438e29-team-home.json | https://sota.id/em/94ecd37e-1d5c-4ef3-a6b3-f7b063438e29-team-away.json,200/200,home_amplua=0/22;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
b2e78ea3-67df-499c-a356-3703a248649c,5,em_team_missing_ids,https://sota.id/em/b2e78ea3-67df-499c-a356-3703a248649c-team-home.json | https://sota.id/em/b2e78ea3-67df-499c-a356-3703a248649c-team-away.json,200/200,home_ids=0/23;away_ids=0/23,starters=11-11,Both team payloads have no player id values
b2e78ea3-67df-499c-a356-3703a248649c,5,em_team_missing_amplua,https://sota.id/em/b2e78ea3-67df-499c-a356-3703a248649c-team-home.json | https://sota.id/em/b2e78ea3-67df-499c-a356-3703a248649c-team-away.json,200/200,home_amplua=0/23;away_amplua=0/23,starters=11-11,No amplua provided for either team payload
772fc349-ac2c-4675-b711-75d74640cf25,5,em_team_missing_ids,https://sota.id/em/772fc349-ac2c-4675-b711-75d74640cf25-team-home.json | https://sota.id/em/772fc349-ac2c-4675-b711-75d74640cf25-team-away.json,200/200,home_ids=0/21;away_ids=0/20,starters=11-11,Both team payloads have no player id values
772fc349-ac2c-4675-b711-75d74640cf25,5,em_team_missing_amplua,https://sota.id/em/772fc349-ac2c-4675-b711-75d74640cf25-team-home.json | https://sota.id/em/772fc349-ac2c-4675-b711-75d74640cf25-team-away.json,200/200,home_amplua=0/21;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
b0619355-1dcc-43a0-8a89-b8d96d9b0d9a,5,em_team_missing_ids,https://sota.id/em/b0619355-1dcc-43a0-8a89-b8d96d9b0d9a-team-home.json | https://sota.id/em/b0619355-1dcc-43a0-8a89-b8d96d9b0d9a-team-away.json,200/200,home_ids=0/23;away_ids=0/19,starters=11-11,Both team payloads have no player id values
0391cbc9-e78e-4691-beb0-b7909481e340,5,em_team_missing_ids,https://sota.id/em/0391cbc9-e78e-4691-beb0-b7909481e340-team-home.json | https://sota.id/em/0391cbc9-e78e-4691-beb0-b7909481e340-team-away.json,200/200,home_ids=0/24;away_ids=0/23,starters=11-11,Both team payloads have no player id values
0391cbc9-e78e-4691-beb0-b7909481e340,5,em_team_missing_amplua,https://sota.id/em/0391cbc9-e78e-4691-beb0-b7909481e340-team-home.json | https://sota.id/em/0391cbc9-e78e-4691-beb0-b7909481e340-team-away.json,200/200,home_amplua=0/24;away_amplua=0/23,starters=11-11,No amplua provided for either team payload
7c092d2c-d4b8-4c53-912a-9bba8cad976d,5,em_team_missing_ids,https://sota.id/em/7c092d2c-d4b8-4c53-912a-9bba8cad976d-team-home.json | https://sota.id/em/7c092d2c-d4b8-4c53-912a-9bba8cad976d-team-away.json,200/200,home_ids=0/22;away_ids=0/20,starters=11-11,Both team payloads have no player id values
7c092d2c-d4b8-4c53-912a-9bba8cad976d,5,em_team_missing_amplua,https://sota.id/em/7c092d2c-d4b8-4c53-912a-9bba8cad976d-team-home.json | https://sota.id/em/7c092d2c-d4b8-4c53-912a-9bba8cad976d-team-away.json,200/200,home_amplua=0/22;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
a8ed3237-b39d-4950-a3b1-0fc89c07e542,5,em_team_missing_ids,https://sota.id/em/a8ed3237-b39d-4950-a3b1-0fc89c07e542-team-home.json | https://sota.id/em/a8ed3237-b39d-4950-a3b1-0fc89c07e542-team-away.json,200/200,home_ids=0/20;away_ids=0/21,starters=11-11,Both team payloads have no player id values
a8ed3237-b39d-4950-a3b1-0fc89c07e542,5,em_team_missing_amplua,https://sota.id/em/a8ed3237-b39d-4950-a3b1-0fc89c07e542-team-home.json | https://sota.id/em/a8ed3237-b39d-4950-a3b1-0fc89c07e542-team-away.json,200/200,home_amplua=0/20;away_amplua=0/21,starters=11-11,No amplua provided for either team payload
57846ad7-561f-4261-b9cc-7a164e2fa50a,6,em_team_missing_ids,https://sota.id/em/57846ad7-561f-4261-b9cc-7a164e2fa50a-team-home.json | https://sota.id/em/57846ad7-561f-4261-b9cc-7a164e2fa50a-team-away.json,200/200,home_ids=0/23;away_ids=0/20,starters=11-11,Both team payloads have no player id values
57846ad7-561f-4261-b9cc-7a164e2fa50a,6,em_team_missing_amplua,https://sota.id/em/57846ad7-561f-4261-b9cc-7a164e2fa50a-team-home.json | https://sota.id/em/57846ad7-561f-4261-b9cc-7a164e2fa50a-team-away.json,200/200,home_amplua=0/23;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
fa3f8d9a-7154-4f79-8a15-2761edd22d0b,6,em_team_missing_ids,https://sota.id/em/fa3f8d9a-7154-4f79-8a15-2761edd22d0b-team-home.json | https://sota.id/em/fa3f8d9a-7154-4f79-8a15-2761edd22d0b-team-away.json,200/200,home_ids=0/23;away_ids=0/19,starters=11-11,Both team payloads have no player id values
fa3f8d9a-7154-4f79-8a15-2761edd22d0b,6,em_team_missing_amplua,https://sota.id/em/fa3f8d9a-7154-4f79-8a15-2761edd22d0b-team-home.json | https://sota.id/em/fa3f8d9a-7154-4f79-8a15-2761edd22d0b-team-away.json,200/200,home_amplua=0/23;away_amplua=0/19,starters=11-11,No amplua provided for either team payload
a7620632-f632-45e4-92d4-f02b38e1b2f1,6,em_team_missing_ids,https://sota.id/em/a7620632-f632-45e4-92d4-f02b38e1b2f1-team-home.json | https://sota.id/em/a7620632-f632-45e4-92d4-f02b38e1b2f1-team-away.json,200/200,home_ids=0/22;away_ids=0/22,starters=11-11,Both team payloads have no player id values
a7620632-f632-45e4-92d4-f02b38e1b2f1,6,em_team_missing_amplua,https://sota.id/em/a7620632-f632-45e4-92d4-f02b38e1b2f1-team-home.json | https://sota.id/em/a7620632-f632-45e4-92d4-f02b38e1b2f1-team-away.json,200/200,home_amplua=0/22;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
0d3d6e89-d856-4365-8592-4bcc18c176e8,6,em_team_missing_ids,https://sota.id/em/0d3d6e89-d856-4365-8592-4bcc18c176e8-team-home.json | https://sota.id/em/0d3d6e89-d856-4365-8592-4bcc18c176e8-team-away.json,200/200,home_ids=0/23;away_ids=0/19,starters=11-11,Both team payloads have no player id values
0d3d6e89-d856-4365-8592-4bcc18c176e8,6,em_team_missing_amplua,https://sota.id/em/0d3d6e89-d856-4365-8592-4bcc18c176e8-team-home.json | https://sota.id/em/0d3d6e89-d856-4365-8592-4bcc18c176e8-team-away.json,200/200,home_amplua=0/23;away_amplua=0/19,starters=11-11,No amplua provided for either team payload
43da019e-7324-4459-ab8c-95ba66ab3eb1,6,em_team_missing_ids,https://sota.id/em/43da019e-7324-4459-ab8c-95ba66ab3eb1-team-home.json | https://sota.id/em/43da019e-7324-4459-ab8c-95ba66ab3eb1-team-away.json,200/200,home_ids=0/23;away_ids=0/23,starters=11-11,Both team payloads have no player id values
43da019e-7324-4459-ab8c-95ba66ab3eb1,6,em_team_missing_amplua,https://sota.id/em/43da019e-7324-4459-ab8c-95ba66ab3eb1-team-home.json | https://sota.id/em/43da019e-7324-4459-ab8c-95ba66ab3eb1-team-away.json,200/200,home_amplua=0/23;away_amplua=0/23,starters=11-11,No amplua provided for either team payload
63a602de-b64f-4820-85ed-2d3904710e7b,6,em_team_missing_ids,https://sota.id/em/63a602de-b64f-4820-85ed-2d3904710e7b-team-home.json | https://sota.id/em/63a602de-b64f-4820-85ed-2d3904710e7b-team-away.json,200/200,home_ids=0/23;away_ids=0/22,starters=11-11,Both team payloads have no player id values
63a602de-b64f-4820-85ed-2d3904710e7b,6,em_team_missing_amplua,https://sota.id/em/63a602de-b64f-4820-85ed-2d3904710e7b-team-home.json | https://sota.id/em/63a602de-b64f-4820-85ed-2d3904710e7b-team-away.json,200/200,home_amplua=0/23;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
a8ab3b56-bf0a-4471-955f-d0dcad2f3f99,6,em_team_missing_ids,https://sota.id/em/a8ab3b56-bf0a-4471-955f-d0dcad2f3f99-team-home.json | https://sota.id/em/a8ab3b56-bf0a-4471-955f-d0dcad2f3f99-team-away.json,200/200,home_ids=0/22;away_ids=0/22,starters=11-11,Both team payloads have no player id values
a8ab3b56-bf0a-4471-955f-d0dcad2f3f99,6,em_team_missing_amplua,https://sota.id/em/a8ab3b56-bf0a-4471-955f-d0dcad2f3f99-team-home.json | https://sota.id/em/a8ab3b56-bf0a-4471-955f-d0dcad2f3f99-team-away.json,200/200,home_amplua=0/22;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
f6f5f189-8e83-499c-8eb7-68b0a97104f0,7,em_team_missing_ids,https://sota.id/em/f6f5f189-8e83-499c-8eb7-68b0a97104f0-team-home.json | https://sota.id/em/f6f5f189-8e83-499c-8eb7-68b0a97104f0-team-away.json,200/200,home_ids=0/23;away_ids=0/22,starters=11-11,Both team payloads have no player id values
f6f5f189-8e83-499c-8eb7-68b0a97104f0,7,em_team_missing_amplua,https://sota.id/em/f6f5f189-8e83-499c-8eb7-68b0a97104f0-team-home.json | https://sota.id/em/f6f5f189-8e83-499c-8eb7-68b0a97104f0-team-away.json,200/200,home_amplua=0/23;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
612f31c0-b8de-4a63-983d-58b35f28ea59,7,em_team_missing_ids,https://sota.id/em/612f31c0-b8de-4a63-983d-58b35f28ea59-team-home.json | https://sota.id/em/612f31c0-b8de-4a63-983d-58b35f28ea59-team-away.json,200/200,home_ids=0/23;away_ids=0/20,starters=11-11,Both team payloads have no player id values
612f31c0-b8de-4a63-983d-58b35f28ea59,7,em_team_missing_amplua,https://sota.id/em/612f31c0-b8de-4a63-983d-58b35f28ea59-team-home.json | https://sota.id/em/612f31c0-b8de-4a63-983d-58b35f28ea59-team-away.json,200/200,home_amplua=0/23;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
a04516ef-ed1c-4eb1-91d0-571eb4a1aa2b,7,em_team_missing_ids,https://sota.id/em/a04516ef-ed1c-4eb1-91d0-571eb4a1aa2b-team-home.json | https://sota.id/em/a04516ef-ed1c-4eb1-91d0-571eb4a1aa2b-team-away.json,200/200,home_ids=0/23;away_ids=0/20,starters=11-11,Both team payloads have no player id values
a04516ef-ed1c-4eb1-91d0-571eb4a1aa2b,7,em_team_missing_amplua,https://sota.id/em/a04516ef-ed1c-4eb1-91d0-571eb4a1aa2b-team-home.json | https://sota.id/em/a04516ef-ed1c-4eb1-91d0-571eb4a1aa2b-team-away.json,200/200,home_amplua=0/23;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
a1a7d4d5-d42e-49ed-8973-e270235d293b,7,em_team_missing_ids,https://sota.id/em/a1a7d4d5-d42e-49ed-8973-e270235d293b-team-home.json | https://sota.id/em/a1a7d4d5-d42e-49ed-8973-e270235d293b-team-away.json,200/200,home_ids=0/23;away_ids=0/19,starters=11-11,Both team payloads have no player id values
a1a7d4d5-d42e-49ed-8973-e270235d293b,7,em_team_missing_amplua,https://sota.id/em/a1a7d4d5-d42e-49ed-8973-e270235d293b-team-home.json | https://sota.id/em/a1a7d4d5-d42e-49ed-8973-e270235d293b-team-away.json,200/200,home_amplua=0/23;away_amplua=0/19,starters=11-11,No amplua provided for either team payload
bf3a89d3-00e1-47e2-8aa4-9bc28205138f,7,em_team_missing_ids,https://sota.id/em/bf3a89d3-00e1-47e2-8aa4-9bc28205138f-team-home.json | https://sota.id/em/bf3a89d3-00e1-47e2-8aa4-9bc28205138f-team-away.json,200/200,home_ids=0/23;away_ids=0/23,starters=11-11,Both team payloads have no player id values
bf3a89d3-00e1-47e2-8aa4-9bc28205138f,7,em_team_missing_amplua,https://sota.id/em/bf3a89d3-00e1-47e2-8aa4-9bc28205138f-team-home.json | https://sota.id/em/bf3a89d3-00e1-47e2-8aa4-9bc28205138f-team-away.json,200/200,home_amplua=0/23;away_amplua=0/23,starters=11-11,No amplua provided for either team payload
f5bf64d0-c38f-4ebd-a7d4-4ffc3cf1b60e,7,em_team_missing_ids,https://sota.id/em/f5bf64d0-c38f-4ebd-a7d4-4ffc3cf1b60e-team-home.json | https://sota.id/em/f5bf64d0-c38f-4ebd-a7d4-4ffc3cf1b60e-team-away.json,200/200,home_ids=0/23;away_ids=0/19,starters=11-11,Both team payloads have no player id values
f5bf64d0-c38f-4ebd-a7d4-4ffc3cf1b60e,7,em_team_missing_amplua,https://sota.id/em/f5bf64d0-c38f-4ebd-a7d4-4ffc3cf1b60e-team-home.json | https://sota.id/em/f5bf64d0-c38f-4ebd-a7d4-4ffc3cf1b60e-team-away.json,200/200,home_amplua=0/23;away_amplua=0/19,starters=11-11,No amplua provided for either team payload
5bdff803-9b69-47cf-b77b-f2ee173f366c,7,em_team_missing_ids,https://sota.id/em/5bdff803-9b69-47cf-b77b-f2ee173f366c-team-home.json | https://sota.id/em/5bdff803-9b69-47cf-b77b-f2ee173f366c-team-away.json,200/200,home_ids=0/23;away_ids=0/23,starters=11-11,Both team payloads have no player id values
5bdff803-9b69-47cf-b77b-f2ee173f366c,7,em_team_missing_amplua,https://sota.id/em/5bdff803-9b69-47cf-b77b-f2ee173f366c-team-home.json | https://sota.id/em/5bdff803-9b69-47cf-b77b-f2ee173f366c-team-away.json,200/200,home_amplua=0/23;away_amplua=0/23,starters=11-11,No amplua provided for either team payload
1cc415ee-9b10-40ef-bc90-89e264d24bd5,8,em_team_missing_ids,https://sota.id/em/1cc415ee-9b10-40ef-bc90-89e264d24bd5-team-home.json | https://sota.id/em/1cc415ee-9b10-40ef-bc90-89e264d24bd5-team-away.json,200/200,home_ids=0/23;away_ids=0/20,starters=11-11,Both team payloads have no player id values
1cc415ee-9b10-40ef-bc90-89e264d24bd5,8,em_team_missing_amplua,https://sota.id/em/1cc415ee-9b10-40ef-bc90-89e264d24bd5-team-home.json | https://sota.id/em/1cc415ee-9b10-40ef-bc90-89e264d24bd5-team-away.json,200/200,home_amplua=0/23;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
dc8ca570-6871-4598-a381-fc7863c7d2b7,8,em_team_missing_ids,https://sota.id/em/dc8ca570-6871-4598-a381-fc7863c7d2b7-team-home.json | https://sota.id/em/dc8ca570-6871-4598-a381-fc7863c7d2b7-team-away.json,200/200,home_ids=0/23;away_ids=0/23,starters=11-11,Both team payloads have no player id values
dc8ca570-6871-4598-a381-fc7863c7d2b7,8,em_team_missing_amplua,https://sota.id/em/dc8ca570-6871-4598-a381-fc7863c7d2b7-team-home.json | https://sota.id/em/dc8ca570-6871-4598-a381-fc7863c7d2b7-team-away.json,200/200,home_amplua=0/23;away_amplua=0/23,starters=11-11,No amplua provided for either team payload
9e36b061-3098-4e7e-84ef-3757c3ccb2c0,8,em_team_missing_ids,https://sota.id/em/9e36b061-3098-4e7e-84ef-3757c3ccb2c0-team-home.json | https://sota.id/em/9e36b061-3098-4e7e-84ef-3757c3ccb2c0-team-away.json,200/200,home_ids=0/23;away_ids=0/22,starters=11-11,Both team payloads have no player id values
9e36b061-3098-4e7e-84ef-3757c3ccb2c0,8,em_team_missing_amplua,https://sota.id/em/9e36b061-3098-4e7e-84ef-3757c3ccb2c0-team-home.json | https://sota.id/em/9e36b061-3098-4e7e-84ef-3757c3ccb2c0-team-away.json,200/200,home_amplua=0/23;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
ca4c4f60-274a-455e-a48f-d7efc81094ad,8,em_team_missing_ids,https://sota.id/em/ca4c4f60-274a-455e-a48f-d7efc81094ad-team-home.json | https://sota.id/em/ca4c4f60-274a-455e-a48f-d7efc81094ad-team-away.json,200/200,home_ids=0/22;away_ids=0/20,starters=11-11,Both team payloads have no player id values
ca4c4f60-274a-455e-a48f-d7efc81094ad,8,em_team_missing_amplua,https://sota.id/em/ca4c4f60-274a-455e-a48f-d7efc81094ad-team-home.json | https://sota.id/em/ca4c4f60-274a-455e-a48f-d7efc81094ad-team-away.json,200/200,home_amplua=0/22;away_amplua=0/20,starters=11-11,No amplua provided for either team payload
04e2c61d-d083-4c35-b9de-88bfc92f3659,8,em_team_missing_ids,https://sota.id/em/04e2c61d-d083-4c35-b9de-88bfc92f3659-team-home.json | https://sota.id/em/04e2c61d-d083-4c35-b9de-88bfc92f3659-team-away.json,200/200,home_ids=0/23;away_ids=0/22,starters=11-11,Both team payloads have no player id values
04e2c61d-d083-4c35-b9de-88bfc92f3659,8,em_team_missing_amplua,https://sota.id/em/04e2c61d-d083-4c35-b9de-88bfc92f3659-team-home.json | https://sota.id/em/04e2c61d-d083-4c35-b9de-88bfc92f3659-team-away.json,200/200,home_amplua=0/23;away_amplua=0/22,starters=11-11,No amplua provided for either team payload
7899a3e8-ba56-4c09-9805-17f70b1793f7,8,em_team_missing_ids,https://sota.id/em/7899a3e8-ba56-4c09-9805-17f70b1793f7-team-home.json | https://sota.id/em/7899a3e8-ba56-4c09-9805-17f70b1793f7-team-away.json,200/200,home_ids=0/21;away_ids=0/22,starters=11-11,Both team payloads have no player id values
